股票代碼,股票名稱,上市日,市場類別,產業類別
065370,台積電統一3B購01,2023/11/07,上市,
065372,英業達統一37購07,2023/11/07,上市,
065373,英業達統一37購08,2023/11/07,上市,
065374,英業達統一3B購01,2023/11/07,上市,
065375,英業達統一41購01,2023/11/07,上市,
065376,英業達統一43購01,2023/11/07,上市,
065377,技嘉統一39購02,2023/11/07,上市,
065378,聯發科統一45購02,2023/11/07,上市,
065379,華新科統一41購01,2023/11/07,上市,
06537T,上銀中信38售02,2024/02/23,上市,
065380,華新科統一41購02,2023/11/07,上市,
065381,長榮航統一39購02,2023/11/07,上市,
065382,長榮航統一39購03,2023/11/07,上市,
065383,漢翔統一37購01,2023/11/07,上市,
065385,神達統一39購01,2023/11/07,上市,
065386,神達統一3B購01,2023/11/07,上市,
065387,神達統一41購01,2023/11/07,上市,
065388,神達統一43購01,2023/11/07,上市,
065389,精成科統一41購01,2023/11/07,上市,
06538T,聯詠中信38售03,2024/02/23,上市,
065390,精成科統一43購01,2023/11/07,上市,
065391,矽力統一39購02,2023/11/07,上市,
065392,愛普統一41購01,2023/11/07,上市,
065394,元石油凱基37購01,2023/11/07,上市,
065398,鴻海凱基3A購02,2023/11/07,上市,
06539T,亞翔中信38售02,2024/02/23,上市,
065409,威盛凱基37購04,2023/11/07,上市,
06540T,川湖永豐3A售04,2024/02/23,上市,
065410,威盛凱基38購02,2023/11/07,上市,
065415,華新科凱基37購01,2023/11/07,上市,
065416,長榮航凱基38購01,2023/11/07,上市,
06541T,聯詠第一3A售01,2024/02/23,上市,
065428,材料凱基38購04,2023/11/07,上市,
06542T,文曄第一3A售01,2024/02/23,上市,
065433,愛普凱基37購02,2023/11/07,上市,
06543T,美費半凱基39售03,2024/02/23,上市,
065440,聯發科元富37購07,2023/11/07,上市,
065447,神達元富38購01,2023/11/07,上市,
06544T,中砂凱基39售03,2024/02/23,上市,
065450,緯穎元富38購01,2023/11/07,上市,
065451,臺股指元富39購05,2023/11/07,上市,
06545T,台積電凱基38售24,2024/02/23,上市,
06546T,技嘉凱基38售17,2024/02/23,上市,
06547T,聯詠凱基3A售04,2024/02/23,上市,
065482,英業達群益37購01,2023/11/07,上市,
065483,英業達群益3B購01,2023/11/07,上市,
065489,威盛群益3C購04,2023/11/07,上市,
06548T,欣興凱基3A售03,2024/02/23,上市,
065492,聯發科群益3B購01,2023/11/07,上市,
065495,大立光群益3B購02,2023/11/07,上市,
06549T,上銀統一3C售04,2024/02/23,上市,
065508,啟碁群益37購04,2023/11/07,上市,
065509,啟碁群益39購04,2023/11/07,上市,
06550T,瑞昱統一3B售02,2024/02/23,上市,
065516,英業達富邦37購01,2023/11/07,上市,
065517,英業達富邦39購01,2023/11/07,上市,
065518,緯創富邦39購01,2023/11/07,上市,
06551T,聯詠統一3C售02,2024/02/23,上市,
065520,神達富邦37購01,2023/11/07,上市,
065523,緯穎富邦39購01,2023/11/07,上市,
06552T,勤誠統一3C售02,2024/02/23,上市,
065535,威盛元大39購03,2023/11/07,上市,
06553T,台灣50國票39售01,2024/02/23,上市,
065544,緯創元大39購01,2023/11/07,上市,
065545,緯創元大3A購01,2023/11/07,上市,
065547,創意元大39購06,2023/11/07,上市,
065548,創意元大3A購01,2023/11/07,上市,
06554T,敬鵬國票3A售01,2024/02/23,上市,
065556,材料元大39購02,2023/11/07,上市,
065557,材料元大3A購01,2023/11/07,上市,
06555T,技嘉國票38售04,2024/02/23,上市,
065562,鴻海中信3B購01,2023/11/08,上市,
065563,台積電中信3B購01,2023/11/08,上市,
065565,威盛中信3B購02,2023/11/08,上市,
065566,華新科中信38購02,2023/11/08,上市,
065567,材料中信3B購01,2023/11/08,上市,
065568,台塑永豐37購01,2023/11/08,上市,
06556T,技嘉國票3A售01,2024/02/23,上市,
065570,台積電永豐37購04,2023/11/08,上市,
065574,欣興永豐37購02,2023/11/08,上市,
065576,群電永豐37購01,2023/11/08,上市,
065578,緯穎永豐38購03,2023/11/08,上市,
065579,聚陽兆豐37購01,2023/11/08,上市,
06557T,建準國票38售03,2024/02/23,上市,
065580,華城兆豐37購01,2023/11/08,上市,
065581,明泰兆豐3B購01,2023/11/08,上市,
065582,裕隆國泰37購01,2023/11/08,上市,
065583,威盛國泰37購02,2023/11/08,上市,
065584,華新科國泰37購01,2023/11/08,上市,
065585,矽創國泰37購01,2023/11/08,上市,
065587,玉晶光第一37購01,2023/11/08,上市,
065588,天鈺第一37購01,2023/11/08,上市,
06558T,聯詠國票38售03,2024/02/23,上市,
065593,華通凱基37購04,2023/11/08,上市,
065596,英業達凱基37購02,2023/11/08,上市,
065597,英業達凱基3B購01,2023/11/08,上市,
06559T,聯詠國票39售03,2024/02/23,上市,
065603,威盛凱基3B購03,2023/11/08,上市,
065604,威盛凱基3B購04,2023/11/08,上市,
065605,威盛凱基3B購05,2023/11/08,上市,
065606,威盛凱基43購01,2023/11/08,上市,
065607,威盛凱基43購02,2023/11/08,上市,
065608,威盛凱基43購03,2023/11/08,上市,
06560T,訊芯國票39售01,2024/02/23,上市,
065619,緯創凱基43購01,2023/11/08,上市,
06561T,愛普國票3A售01,2024/02/23,上市,
065620,緯創凱基43購02,2023/11/08,上市,
065622,敦泰凱基37購01,2023/11/08,上市,
065626,群電凱基37購01,2023/11/08,上市,
06562T,FBNQ2X元大3B售02,2024/02/23,上市,
065630,研揚凱基37購01,2023/11/08,上市,
065632,美時國票38購01,2023/11/08,上市,
065635,聯發科國票38購01,2023/11/08,上市,
065637,中信金國票37購01,2023/11/08,上市,
06563T,台達電元大38售05,2024/02/23,上市,
065644,上証2X元大37購01,2023/11/08,上市,
065645,滬深2X元大37購01,2023/11/08,上市,
065646,滬深2X元大37購02,2023/11/08,上市,
065648,中砂元大39購01,2023/11/08,上市,
06564T,聯詠元大38售05,2024/02/23,上市,
065655,威盛元大39購04,2023/11/08,上市,
065656,威盛元大3A購02,2023/11/08,上市,
06565T,亞翔元大38售04,2024/02/23,上市,
065660,晶豪科元大39購01,2023/11/08,上市,
065663,緯創元大39購02,2023/11/08,上市,
06566T,豐藝元大38售07,2024/02/23,上市,
065671,啟碁元大39購02,2023/11/08,上市,
065675,富鼎元大37購01,2023/11/08,上市,
065677,元債2X富邦3B購01,2023/11/08,上市,
065678,FB越南富邦38購01,2023/11/08,上市,
065679,華城富邦37購01,2023/11/08,上市,
06567T,豐藝元大38售08,2024/02/23,上市,
065680,威盛富邦39購02,2023/11/08,上市,
065681,威盛富邦39購03,2023/11/08,上市,
065682,威盛富邦39購04,2023/11/08,上市,
065684,南電富邦39購01,2023/11/08,上市,
065686,滬深2X群益37購02,2023/11/08,上市,
065688,中興電群益37購02,2023/11/08,上市,
065689,中砂群益39購01,2023/11/08,上市,
06568T,勤誠元大38售03,2024/02/23,上市,
065698,威盛群益3B購01,2023/11/08,上市,
06569T,臺股指元大3A售25,2024/02/23,上市,
065700,華新科群益37購03,2023/11/08,上市,
065706,群創群益3B購01,2023/11/08,上市,
065709,材料群益37購05,2023/11/08,上市,
06570T,臺股指元大3A售26,2024/02/23,上市,
065712,亞翔群益37購01,2023/11/08,上市,
065717,威盛元富38購02,2023/11/08,上市,
065718,威盛元富3B購03,2023/11/08,上市,
06571T,臺股指元大3A售27,2024/02/23,上市,
065721,聯詠元富38購01,2023/11/08,上市,
065722,敦泰元富37購01,2023/11/08,上市,
06572T,台灣50元富38售03,2024/02/23,上市,
065735,川湖統一3B購04,2023/11/08,上市,
065736,光寶科統一39購04,2023/11/08,上市,
065737,台達電統一39購02,2023/11/08,上市,
065738,威盛統一39購06,2023/11/08,上市,
065739,威盛統一3B購07,2023/11/08,上市,
06573T,上銀元富38售02,2024/02/23,上市,
065740,威盛統一3B購08,2023/11/08,上市,
065741,威盛統一3B購09,2023/11/08,上市,
065742,威盛統一41購02,2023/11/08,上市,
065743,華新科統一39購03,2023/11/08,上市,
065744,長榮航統一37購02,2023/11/08,上市,
065745,玉晶光統一3B購01,2023/11/08,上市,
065746,大眾控統一39購01,2023/11/08,上市,
065747,神達統一3A購01,2023/11/08,上市,
065748,精成科統一39購01,2023/11/08,上市,
065749,精成科統一3B購01,2023/11/08,上市,
06574T,川湖元富38售02,2024/02/23,上市,
065750,矽力統一39購03,2023/11/08,上市,
065751,愛普統一39購03,2023/11/08,上市,
